3	26911
3	26915
3	26916
3	26925
3	26926
3	26927
3	26928
3	27032
3	27033
3	27899
3	27905
3	27911
3	27913
3	27924
3	27926
3	27927
3	27944
3	27945
3	27947
3	27948
3	27957
3	27958
3	27960
3	27961
3	27967
3	27972
3	28003
3	28004
3	28016
3	28019
3	28022
3	28027
3	28028
3	28267
3	28903
3	28905
3	28910
3	28912
3	28914
3	28915
3	28916
3	28917
3	28918
3	28925
3	28927
3	28933
3	28936
3	28944
3	28947
3	28948
3	28950
3	28953
3	28955
3	31048
3	31049
3	31050
3	31051
3	31052
3	31054
3	31055
3	31058
3	31060
3	31061
3	31062
3	31063
3	31065
3	31066
3	31067
3	31068
3	31070
3	31071
3	31072
3	31076
3	31077
3	31078
3	31079
3	31080
3	31081
3	31082
3	31083
3	31084
3	31085
3	31088
3	31090
3	31091
3	31092
3	31095
3	31097
3	31098
3	31101
3	31102
3	31103
3	31104
3	31106
3	31107
3	31108
3	31109
3	31111
3	31112
3	31113
3	31149
3	32178
3	32179
3	32259
3	32664
3	32665
3	32667
3	32801
3	32807
3	32808
3	32809
3	32868
3	32869
3	32870
3	32871
3	32872
3	32873
3	32874
3	33276
3	33277
3	33278
3	33279
3	33284
3	33286
3	33287
3	33288
3	33289
3	33290
3	33291
3	33292
3	33293
3	33294
3	33295
3	33296
3	33990
3	33991
3	33993
3	33994
3	33995
3	33996
3	33997
3	33999
3	34001
3	34002
3	34003
3	34004
3	34007
3	34008
3	34009
3	34010
3	34590
3	34955
3	34959
3	34960
3	34961
3	36210
3	36523
3	36524
3	36525
3	36526
3	37818
3	37836
3	37855
3	38068
3	38175
3	38504
3	38867
3	38868
3	39466
3	39467
3	39470
3	39471
3	39705
3	39706
3	39711
3	39713
3	39715
3	39716
3	39720
3	39728
3	39731
3	39734
3	39736
3	39740
3	39741
3	39742
3	39963
3	40514
3	41414
3	41415
3	41418
3	41420
3	41429
3	42296
3	42302
3	42305
3	42558
3	42588
3	42589
3	42590
3	42591
3	42592
3	42593
3	42613
3	42615
3	42974
3	43707
3	43758
3	43761
3	43765
3	43772
3	43779
3	44383
3	44484
3	44488
3	44489
3	44492
3	44500
3	44506
3	44508
3	44509
3	44510
3	44513
3	44524
3	44528
3	44529
3	44555
3	44575
3	44576
3	44582
3	44584
3	44588
3	44589
3	44591
3	44592
3	44593
3	44595
3	44596
3	44598
3	44616
3	44621
3	44623
3	44625
3	44629
3	44630
3	44631
3	44633
3	44635
3	44636
3	44645
3	45022
3	45545
3	45546
3	45549
3	45550
3	45551
3	45552
3	45553
3	45554
3	45555
3	45556
3	45558
3	45559
3	45560
3	45561
3	45562
3	45563
3	45564
3	45565
3	45566
3	45567
3	45568
3	45569
3	45571
3	45695
3	45765
3	46594
3	46684
3	46688
3	46803
3	47055
3	47280
3	47672
3	47766
3	47898
3	47899
3	47900
3	47901
3	53056
3	53831
3	53832
3	53843
3	53844
3	53845
3	53852
3	53854
3	53856
3	53857
3	53859
3	53860
3	53861
3	53865
3	53869
3	53870
3	53871
3	53872
3	53873
3	53874
3	53875
3	53876
3	53877
3	53879
3	53880
3	53882
3	53883
3	53884
3	53885
3	53891
3	53892
3	53893
3	53894
3	53917
3	53918
3	53919
3	53920
3	53921
3	53922
3	53923
3	53924
3	53925
3	53932
3	53933
3	53934
3	53941
3	53943
3	53945
3	53946
3	53948
3	53949
3	53951
3	53952
3	53954
3	53955
3	53957
3	53960
3	53962
3	53963
3	53965
3	53966
3	53968
3	53972
3	53974
3	53975
3	53976
3	53977
3	53978
3	53980
3	53981
3	53986
3	53988
3	53993
3	53994
3	54000
3	54001
3	54003
3	54005
3	54009
3	54012
3	54014
3	54017
3	54019
3	54023
3	55386
3	55387
3	55388
3	55390
3	55392
3	55393
3	55394
3	55395
3	55398
3	55399
3	55401
3	55402
3	55405
3	55407
3	56053
3	56193
3	56194
3	56195
3	56196
3	56197
3	56199
3	56201
3	56202
3	56203
3	56205
3	56206
3	56208
3	56496
3	56498
3	56501
3	56530
3	56531
3	57421
3	57423
3	57433
3	57435
3	57437
3	57438
3	57439
3	57440
3	57441
3	57442
3	57443
3	58065
3	58141
3	58142
3	58143
3	58144
3	58145
3	58146
3	58150
3	58512
3	58521
3	58523
3	58525
3	58527
3	58528
3	59619
3	59621
3	59625
3	59636
3	59759
3	60606
3	60609
3	60616
3	60619
3	60621
3	60623
3	60653
3	60663
3	60668
3	60691
3	60692
3	60707
3	60714
3	60763
3	60767
3	62044
3	62045
3	62049
3	62050
3	62051
3	62242
3	62256
3	62350
3	62941
3	62948
3	62959
3	63743
3	63746
3	64358
3	64725
3	64726
3	64727
3	64728
3	65454
3	66338
3	66428
3	66429
3	66431
3	66434
3	66439
3	66441
3	66442
3	66445
3	66446
3	66447
3	66448
3	66450
3	66452
3	66453
3	66497
3	66498
3	66499
3	66502
3	66505
3	66506
3	66554
3	66556
3	66562
3	66568
3	66573
3	66581
3	66583
3	66584
3	66585
3	69412
3	73222
3	73223
3	73224
3	73225
3	73226
3	73227
3	73228
3	73229
3	73230
3	73231
3	73232
3	73234
3	73239
3	73240
3	73241
3	73242
3	73243
3	73244
3	73245
3	73246
3	73247
3	73248
3	73249
3	73250
3	73258
3	73260
3	73262
3	73263
3	73264
3	73265
3	73266
3	73267
3	73268
3	73269
3	73270
3	73271
3	73272
3	73273
3	73274
3	73275
3	73276
3	73277
3	73278
3	73279
3	73280
3	73281
3	73335
3	73336
3	73337
3	73338
3	73339
3	73343
3	73346
3	73351
3	73353
3	73369
3	73371
3	73383
3	73396
3	73399
3	73471
3	73472
3	73478
3	73494
3	73495
3	73496
3	73497
3	73502
3	73620
3	73621
3	73622
3	73626
3	73627
3	74132
3	74189
3	74191
3	74192
3	74193
3	74195
3	74197
3	74198
3	74199
3	74200
3	74201
3	74202
3	74207
3	74211
3	74212
3	74213
3	74214
3	74215
3	74216
3	74217
3	74218
3	74220
3	74223
3	74225
3	74226
3	74229
3	74230
3	74231
3	74232
3	74234
3	74235
3	74236
3	74237
3	74238
3	74239
3	74240
3	74242
3	74244
3	74246
3	74247
3	74248
3	74250
3	74251
3	74252
3	74253
3	74254
3	74255
3	74256
3	74556
3	88004
3	88006
3	88011
3	88015
3	88016
3	88025
3	88031
3	88033
3	88042
3	92370
3	93741
3	93843
3	95471
3	95754
3	96255
3	96256
3	96257
3	96261
3	96262
3	96264
3	99539
3	99540
3	99541
3	99542
3	99543
3	99544
3	101802
3	103461
3	103462
3	103463
3	103465
3	104237
3	104297
3	104307
3	104338
3	104385
3	104392
3	104393
3	104395
3	104397
3	104398
3	104401
3	104403
3	104404
3	104407
3	104408
3	104409
3	104414
3	104416
3	104417
3	104419
3	104420
3	104425
3	104430
3	104440
3	104445
3	104698
3	106947
3	106948
3	106949
3	106950
3	106956
3	106958
3	106960
3	106961
3	106962
3	107693
3	107696
3	107697
3	107698
3	107699
3	107701
3	107703
3	107704
3	107705
3	107706
3	107707
3	107708
3	107709
3	107710
3	107711
3	107712
3	107713
3	107714
3	107717
3	107719
3	107720
3	107721
3	107725
3	107726
3	107727
3	107732
3	107736
3	107738
3	107739
3	107740
3	107742
3	107744
3	107746
3	107753
3	107754
3	107756
3	107757
3	107758
3	107760
3	107766
3	107767
3	116497
3	116498
3	116499
3	118237
3	118238
3	118239
3	121843
3	121844
3	122661
3	122662
3	122663
3	122664
3	122665
3	122666
3	122667
3	122668
3	122669
3	122670
3	122671
3	122672
3	122673
3	122674
3	122675
3	122676
3	122677
3	122678
3	122679
3	122680
3	122681
3	122682
3	122683
3	122684
3	122685
3	124223
3	124224
3	124225
3	124226
3	124227
3	124228
3	124229
3	124230
3	124231
3	124232
3	124233
3	124234
3	125067
3	125078
3	125080
3	125117
3	125121
3	125122
3	130658
3	130758
3	131593
3	131686
3	131688
3	131690
3	131691
3	131695
3	131759
4	2329
4	2330
4	2331
4	2332
4	2333
4	2334
4	2335
4	2337
4	2385
4	2386
4	2387
4	2389
4	2392
4	2393
4	2394
4	2395
4	2396
4	2397
4	2399
4	2401
4	2402
4	2403
4	2406
4	2538
4	2539
4	2540
4	2541
4	2542
4	2543
4	2544
4	2545
4	2546
4	2547
4	2548
4	2549
4	2795
4	2963
4	2964
4	3170
4	3171
4	3172
4	3173
4	3174
4	3175
4	3176
4	3177
4	3188
4	3230
4	3275
4	3370
4	3371
4	3372
4	3373
4	3376
4	3377
4	3397
4	3399
4	3400
4	3447
4	3448
4	3449
4	3450
4	3451
4	3452
4	3453
4	3454
4	3755
4	3757
4	3758
4	3813
4	3839
4	3840
4	3841
4	3842
4	3843
4	3844
4	3845
4	3847
4	3848
4	3849
4	3850
4	3851
4	3852
4	3854
4	3855
4	3856
4	3857
4	3858
4	3859
4	3860
4	3861
4	3863
4	3865
4	3866
4	3868
4	3869
4	3870
4	3871
4	3873
4	3914
4	3915
4	4094
4	6412
4	6415
4	6499
4	6500
4	6521
4	6617
4	6618
4	6624
4	6686
4	6688
4	6690
4	6693
4	6695
4	7179
4	7181
4	7183
4	7213
4	7255
4	7256
4	7257
4	7258
4	7259
4	7623
4	7624
4	7629
4	7630
4	7633
4	7639
4	7643
4	7751
4	7752
4	7753
4	7755
4	7827
4	7828
4	7836
4	7837
4	7841
4	7845
4	7892
4	7893
4	8240
4	8465
4	8467
4	8483
4	8489
4	8604
4	8758
4	8760
4	8762
4	8764
4	8766
4	8770
4	8772
4	8774
4	8776
4	8780
4	8782
4	8784
4	8786
4	8789
4	8791
4	8793
4	8795
4	8797
4	8799
4	8802
4	8804
4	11448
4	11449
4	11450
4	11451
4	11453
4	11456
4	11457
4	11458
4	11459
4	11460
4	11461
4	11464
4	11465
4	11466
4	11467
4	11468
4	11472
4	11473
4	11476
4	11477
4	11478
4	11479
4	11480
4	12044
4	12045
4	12046
4	12047
4	12048
4	12049
4	12050
4	12052
4	12053
4	12055
4	12056
4	12059
4	12060
4	12061
4	12064
4	12065
4	12066
4	12067
4	12069
4	12070
4	12071
4	12072
4	12073
4	12074
4	12075
4	12076
4	12077
4	12078
4	12079
4	12080
4	12081
4	12082
4	12084
4	12085
4	12088
4	12089
4	12091
4	12092
4	12093
4	12609
4	13028
4	15833
4	15855
4	15856
4	15861
4	15865
4	15906
4	17187
4	17551
4	17552
4	17553
4	17554
4	17555
4	17556
4	17557
4	17559
4	17560
4	17561
4	17562
4	17563
4	17564
4	17566
4	17570
4	17571
4	17572
4	17573
4	17574
4	17575
4	17576
4	17577
4	17580
4	17632
4	17634
4	17635
4	17636
4	17637
4	17638
4	18238
4	18239
4	18240
4	18241
4	18242
4	18243
4	18244
4	18245
4	18246
4	18247
4	18401
4	18402
4	18403
4	18404
4	18405
4	18406
4	18407
4	18408
4	18409
4	18410
4	18411
4	18412
4	18413
4	18414
4	18415
4	18416
4	18417
4	18418
4	18419
4	18420
4	18421
4	18423
4	18424
4	18434
4	18437
4	18438
4	18439
4	18440
4	18441
4	18442
4	18444
4	18445
4	18446
4	18448
4	18449
4	18450
4	18451
4	18453
4	18454
4	18456
4	18457
4	18458
4	18560
4	20626
4	20848
4	20849
4	20916
4	21143
4	21144
4	21175
4	21923
4	21945
4	22732
4	22759
4	22808
4	22866
4	22902
4	23662
4	23664
4	23665
4	23666
4	23667
4	24367
4	24901
4	24902
4	24903
4	25146
4	25704
4	25954
4	26085
4	26087
4	26277
4	26403
4	26407
4	26745
4	26746
4	26747
4	26749
4	26750
4	26751
4	26752
4	26753
4	26754
4	26755
4	26756
4	26757
4	26758
4	26759
4	26760
4	26761
4	26762
4	26763
4	26764
4	26765
4	26770
4	26771
4	26772
4	26773
4	26774
4	26775
4	26776
4	26777
4	26778
4	26779
4	27658
4	27659
4	27660
4	28543
4	28544
4	28545
4	28546
4	28549
4	28550
4	28551
4	28552
4	28553
4	28555
4	28557
4	28558
4	28562
4	28563
4	28564
4	28565
4	28566
4	28569
4	28570
4	28578
4	28586
4	28590
4	28591
4	29688
4	31373
4	31431
4	31433
4	31434
4	31435
4	31437
4	31438
4	31440
4	31441
4	31442
4	31443
4	31444
4	31449
4	31450
4	31456
4	31459
4	31460
4	32766
4	33277
4	33284
4	33286
4	33287
4	33288
4	33289
4	33290
4	33291
4	33293
4	33294
4	33295
4	33296
4	33732
4	33733
4	33738
4	33740
4	33741
4	36317
4	36318
4	36686
4	37836
4	37873
4	37882
4	37883
4	37884
4	38070
4	39636
4	39637
4	39638
4	41206
4	41208
4	42296
4	42302
4	42305
4	44958
4	45022
4	45061
4	45549
4	45550
4	45551
4	45552
4	45553
4	45554
4	45560
4	45561
4	45562
4	45563
4	45564
4	45565
4	45566
4	45569
4	45695
4	46684
4	46688
4	49677
4	50644
4	50647
4	53771
4	53773
4	53774
4	53775
4	53776
4	53777
4	53779
4	53780
4	53781
4	53782
4	53783
4	53784
4	53812
4	53836
4	53837
4	53838
4	53839
4	53840
4	53841
4	53842
4	53847
4	53848
4	53895
4	53898
4	53899
4	53900
4	53901
4	53902
4	53903
4	53904
4	53905
4	53936
4	54213
4	54218
4	54220
4	54221
4	54222
4	55898
4	55899
4	55900
4	55901
4	55902
4	55903
4	55904
4	55906
4	55907
4	55908
4	55910
4	55911
4	55913
4	55914
4	55919
4	55920
4	55921
4	55922
4	55923
4	55924
4	55925
4	55941
4	55943
4	55993
4	55994
4	55995
4	55996
4	55997
4	55999
4	56000
4	56001
4	56002
4	56003
4	56004
4	56005
4	56006
4	56007
4	56008
4	56009
4	56010
4	56011
4	56014
4	56015
4	56018
4	56019
4	56020
4	56021
4	56022
4	56023
4	56024
4	56025
4	56026
4	56027
4	56028
4	56029
4	56030
4	56031
4	56519
4	57425
4	57427
4	58065
4	58512
4	58521
4	58523
4	58525
4	58868
4	58871
4	59582
4	59583
4	59584
4	59585
4	59586
4	59587
4	59588
4	59589
4	60350
4	60354
4	60355
4	60356
4	60357
4	60365
4	60366
4	60367
4	60396
4	60403
4	60405
4	60893
4	60969
4	60971
4	60990
4	60993
4	60994
4	62213
4	62409
4	62410
4	63206
4	63732
4	63742
4	64358
4	64729
4	64730
4	65454
4	66658
4	66659
4	66660
4	66662
4	66663
4	66664
4	67025
4	74964
4	75141
4	75142
4	75144
4	75145
4	75146
4	75154
4	75155
4	75172
4	75175
4	75178
4	75247
4	75248
4	75249
4	75250
4	75251
4	75252
4	75253
4	75254
4	75255
4	75256
4	75257
4	75258
4	75259
4	75260
4	75261
4	75262
4	75263
4	75264
4	75265
4	75266
4	75267
4	75268
4	75269
4	75270
4	75288
4	75290
4	75291
4	75292
4	75293
4	75294
4	75295
4	75296
4	75297
4	75298
4	75299
4	75300
4	75301
4	75302
4	75303
4	75304
4	75305
4	75306
4	75307
4	75308
4	75309
4	75310
4	78866
4	80237
4	80243
4	80244
4	80245
4	80246
4	80247
4	80248
4	80250
4	80251
4	80269
4	80477
4	80478
4	80479
4	80480
4	80481
4	80482
4	80484
4	80486
4	80487
4	80488
4	80490
4	80491
4	80492
4	80493
4	80494
4	80495
4	80496
4	80497
4	80498
4	80508
4	80719
4	80720
4	80721
4	80723
4	80724
4	80725
4	80726
4	88006
4	88015
4	93741
4	93935
4	94162
4	94743
4	96252
4	96253
4	96254
4	99537
4	101920
4	101922
4	114751
4	114752
4	114753
4	114754
4	114755
4	114756
4	114757
4	114758
4	114759
4	114760
4	114761
4	114762
4	114763
4	114764
4	114765
4	114766
4	114767
4	114769
4	114770
4	114771
4	114772
4	114773
4	114774
4	114775
4	114776
4	114777
4	114778
4	114779
4	114780
4	114781
4	114782
4	114783
4	114784
4	114786
4	125481
4	125482
4	125483
4	125496
4	125497
4	125523
4	125524
4	125525
4	125526
4	125527
4	125528
4	125529
4	125530
4	125551
4	125552
4	125553
4	125557
4	130325
4	130326
5	2149
5	2152
5	2153
5	2158
5	2159
5	2160
5	2161
5	2162
5	2163
5	2164
5	2165
5	2166
5	2167
5	2168
5	2169
5	2538
5	2539
5	2540
5	2541
5	2542
5	2543
5	2544
5	2545
5	2546
5	2547
5	2548
5	2549
5	2795
5	2881
5	3275
5	3370
5	3371
5	3372
5	3373
5	3376
5	3377
5	3399
5	3400
5	3753
5	3756
5	3759
5	3760
5	3761
5	3762
5	3763
5	3764
5	3765
5	3766
5	3767
5	3768
5	3769
5	3770
5	3771
5	3772
5	3773
5	3774
5	3775
5	3776
5	3777
5	3778
5	3780
5	3816
5	3817
5	3818
5	4094
5	4096
5	4097
5	6412
5	6415
5	6416
5	6499
5	6500
5	6501
5	6661
5	6702
5	6703
5	6704
5	6705
5	7126
5	7133
5	7135
5	7147
5	7149
5	7151
5	7153
5	7156
5	7213
5	7751
5	7752
5	7753
5	7754
5	7755
5	7827
5	7828
5	7953
5	7955
5	8322
5	8604
5	8607
5	9058
5	9059
5	9064
5	9065
5	9068
5	9070
5	9072
5	9074
5	9145
5	9146
5	9147
5	9148
5	9149
5	9195
5	9196
5	9197
5	9198
5	9201
5	9202
5	9206
5	9208
5	10482
5	10487
5	10490
5	10499
5	10507
5	10509
5	10511
5	10516
5	10518
5	10520
5	10525
5	10531
5	10533
5	10542
5	10548
5	10552
5	10554
5	10556
5	10558
5	10560
5	10562
5	10564
5	10568
5	10570
5	10619
5	10621
5	10630
5	10632
5	10647
5	10650
5	15855
5	15856
5	15861
5	15865
5	15906
5	15933
5	18238
5	18239
5	18240
5	18241
5	18242
5	18243
5	18244
5	18245
5	18246
5	18247
5	19047
5	19048
5	19049
5	19050
5	19051
5	19052
5	19053
5	19055
5	19058
5	19059
5	19061
5	19062
5	19063
5	19065
5	19066
5	19067
5	19068
5	19070
5	19071
5	19072
5	19073
5	19074
5	19076
5	19077
5	19078
5	19079
5	19080
5	19081
5	19082
5	19083
5	19084
5	19085
5	19086
5	19087
5	19088
5	19089
5	19091
5	19092
5	19094
5	19097
5	19098
5	19100
5	19101
5	19102
5	19103
5	19104
5	19107
5	20648
5	20649
5	20650
5	20853
5	20854
5	20855
5	20916
5	21143
5	21144
5	21175
5	21943
5	22331
5	22480
5	22711
5	22761
5	22815
5	22921
5	22922
5	22923
5	22926
5	22927
5	22928
5	23190
5	23399
5	23703
5	23705
5	23706
5	23707
5	23708
5	23709
5	23710
5	24654
5	24655
5	24846
5	24847
5	24849
5	24850
5	24940
5	25704
5	25954
5	26279
5	28267
5	28473
5	28474
5	32454
5	32455
5	32456
5	32461
5	32462
5	32463
5	32464
5	32465
5	32466
5	32467
5	32468
5	32469
5	32470
5	32471
5	32472
5	32473
5	32478
5	32479
5	32480
5	32481
5	32482
5	32490
5	32493
5	32495
5	32496
5	32497
5	32498
5	32499
5	32500
5	33277
5	33279
5	33284
5	33286
5	33287
5	33288
5	33289
5	33290
5	33291
5	33292
5	33293
5	33294
5	33295
5	33296
5	35531
5	35537
5	35540
5	35549
5	35555
5	35559
5	35562
5	35563
5	35564
5	35568
5	35572
5	35574
5	35589
5	35590
5	35591
5	36074
5	36075
5	36076
5	36077
5	36078
5	36079
5	36210
5	36355
5	36357
5	36358
5	36359
5	37836
5	38867
5	38868
5	41157
5	41160
5	41162
5	41164
5	42296
5	42302
5	42305
5	44770
5	44953
5	44970
5	45022
5	45100
5	45117
5	45549
5	45550
5	45551
5	45552
5	45553
5	45554
5	45560
5	45561
5	45562
5	45563
5	45564
5	45565
5	45566
5	45569
5	46684
5	46688
5	50936
5	50938
5	50939
5	50940
5	50941
5	50942
5	50943
5	50944
5	50945
5	50946
5	50947
5	50948
5	50949
5	50950
5	50951
5	50952
5	50953
5	50954
5	50955
5	50956
5	50957
5	50958
5	50959
5	50960
5	50961
5	50962
5	50963
5	50964
5	50965
5	50966
5	50967
5	50971
5	51568
5	51569
5	51570
5	51571
5	51572
5	55199
5	57683
5	57690
5	57691
5	58065
5	58512
5	58525
5	60583
5	60584
5	60599
5	60600
5	60601
5	60604
5	60605
5	60607
5	60608
5	60611
5	60613
5	60620
5	60622
5	60624
5	60627
5	60629
5	60630
5	60631
5	60637
5	60640
5	60643
5	60649
5	60651
5	60652
5	60655
5	60658
5	60660
5	60665
5	60666
5	60669
5	60671
5	60697
5	60702
5	60703
5	60704
5	60705
5	60706
5	60711
5	60712
5	60715
5	60716
5	60718
5	60720
5	60721
5	60723
5	60725
5	60727
5	60728
5	60729
5	60730
5	60731
5	60732
5	60734
5	60735
5	60737
5	60743
5	60746
5	60747
5	60748
5	60749
5	60750
5	60751
5	60752
5	60754
5	60755
5	60756
5	60757
5	60996
5	60997
5	60998
5	60999
5	61000
5	61002
5	62176
5	62177
5	62448
5	63194
5	63195
5	63196
5	63197
5	63198
5	63199
5	63200
5	63201
5	64054
5	64358
5	64661
5	67081
5	67084
5	67085
5	69386
5	69388
5	78379
5	78380
5	78388
5	78396
5	78398
5	78399
5	78405
5	78406
5	78407
5	78410
5	78411
5	78415
5	78416
5	78419
5	78420
5	78423
5	78424
5	78427
5	78428
5	78432
5	78433
5	78436
5	78437
5	78438
5	78439
5	78444
5	78445
5	78446
5	78447
5	78448
5	78449
5	78450
5	78452
5	78453
5	78455
5	78456
5	78457
5	78458
5	78460
5	78461
5	78462
5	78464
5	78467
5	78469
5	78470
5	78471
5	78473
5	78475
5	78476
5	78477
5	78478
5	78479
5	78480
5	78481
5	78482
5	78483
5	78484
5	78486
5	78487
5	78489
5	78490
5	84950
5	85007
5	85008
5	85009
5	85010
5	85067
5	85068
5	93741
5	99458
5	99535
5	99536
5	101599
5	101600
5	101933
5	101934
5	101935
5	101936
5	101937
5	101939
5	101940
5	101941
5	104237
5	104297
5	124124
5	124125
5	124126
5	124223
5	124224
5	124225
5	124226
5	124227
5	124228
5	124229
5	124233
5	124234
5	124551
5	124552
5	124553
5	124554
5	124559
5	124561
5	124563
5	124564
5	124565
5	124566
5	124571
5	124572
5	124573
5	124574
5	124575
5	124576
5	124577
5	124578
5	124579
5	124580
5	124581
5	124582
5	124583
5	124584
5	124585
5	124586
5	124588
5	124627
5	124628
5	124635
5	124636
5	124637
5	125067
5	125078
5	125117
5	131865
6	2538
6	2539
6	2540
6	2541
6	2542
6	2543
6	2544
6	2545
6	2546
6	2547
6	2548
6	2549
6	2657
6	2658
6	2659
6	2660
6	2661
6	2662
6	2663
6	2664
6	2665
6	2666
6	2667
6	2668
6	2670
6	2672
6	2673
6	2674
6	2675
6	2737
6	2738
6	2739
6	2740
6	2741
6	2742
6	2795
6	3115
6	3116
6	3117
6	3275
6	3276
6	3277
6	3292
6	3293
6	3294
6	3295
6	3296
6	3297
6	3304
6	3307
6	3308
6	3319
6	3320
6	3321
6	3323
6	3324
6	3325
6	3326
6	3328
6	3330
6	3331
6	3333
6	3334
6	3336
6	3337
6	3370
6	3371
6	3372
6	3373
6	3376
6	3377
6	3397
6	3399
6	3400
6	3491
6	3492
6	3493
6	3494
6	3495
6	3496
6	3497
6	3498
6	3500
6	3501
6	3502
6	3503
6	3504
6	3505
6	3506
6	3507
6	3508
6	3511
6	3513
6	3569
6	4094
6	6412
6	6415
6	6419
6	6499
6	6500
6	6501
6	6517
6	6518
6	7213
6	7221
6	7222
6	7223
6	7408
6	7751
6	7752
6	7753
6	7754
6	7755
6	7817
6	7818
6	7827
6	7828
6	7934
6	8367
6	8604
6	8768
6	8880
6	9916
6	9918
6	9920
6	9921
6	9926
6	9928
6	9931
6	9933
6	9935
6	9937
6	9939
6	9954
6	9959
6	9961
6	9964
6	9966
6	9968
6	9970
6	9974
6	9983
6	9985
6	9986
6	9987
6	9993
6	9995
6	10001
6	10003
6	10005
6	10007
6	10009
6	10011
6	10015
6	10097
6	10098
6	11454
6	12259
6	12260
6	14379
6	14380
6	15292
6	15294
6	15296
6	15855
6	15856
6	15861
6	15865
6	15906
6	15915
6	15933
6	15972
6	15973
6	16153
6	16639
6	16640
6	16641
6	16642
6	16643
6	16644
6	16646
6	16647
6	16648
6	16649
6	16650
6	16652
6	16653
6	16654
6	16656
6	16657
6	16658
6	16660
6	16661
6	16662
6	16663
6	16664
6	16665
6	16724
6	16725
6	16726
6	16730
6	16732
6	16746
6	16969
6	16971
6	16983
6	16984
6	16985
6	16988
6	16990
6	16991
6	16992
6	16993
6	16994
6	16995
6	18238
6	18239
6	18240
6	18241
6	18242
6	18243
6	18244
6	18245
6	18246
6	18247
6	19666
6	19667
6	19668
6	19669
6	20201
6	20626
6	20872
6	20873
6	20874
6	20876
6	20890
6	20897
6	20916
6	21143
6	21144
6	21161
6	21175
6	21913
6	22480
6	23628
6	23629
6	23636
6	23637
6	23638
6	23639
6	23650
6	23652
6	23653
6	24399
6	24801
6	24913
6	24914
6	25704
6	25954
6	27587
6	27589
6	27830
6	28267
6	29356
6	29358
6	29359
6	29360
6	29361
6	29545
6	29547
6	29548
6	29549
6	29550
6	29551
6	29552
6	29553
6	29556
6	29557
6	29558
6	29565
6	29566
6	29568
6	29569
6	29571
6	29603
6	29605
6	29606
6	29614
6	29615
6	29616
6	29621
6	29645
6	29648
6	29649
6	29654
6	29656
6	29657
6	29662
6	29663
6	29664
6	29668
6	29672
6	29686
6	29698
6	29728
6	32284
6	32285
6	32655
6	32656
6	32657
6	33277
6	33279
6	33284
6	33286
6	33287
6	33288
6	33289
6	33290
6	33291
6	33293
6	33294
